id,V1_sex,V4_area_origin,V6_province,V8_age,V9_age_at_program_end,V11_criminal_record,V12_n_criminal_record,V13_n_crime_cat,V15_main_crime_cat,V16_violent_crime,V17_crime_classification,V19_committed_crime,V20_n_juvenile_records,V21_n_crime,V23_territory_of_execution,V24_finished_program,V26_finished_measure_grouped,V27_program_duration_cat,V28_days_from_crime_to_program,V29_program_duration,V115_RECID2015_recid,V10_date_of_birth_year,V10_date_of_birth_month,V22_main_crime_date_year,V22_main_crime_date_month,V30_program_start_year,V30_program_start_month,V31_program_end_month
4471,male,Maghreb,Barcelona,17,18,0,0,1,Against Property,0,1,Robatori i robatori amb força en les coses,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,105.0,26,0,1991,12,2009,10,2010,1,2
2824,male,Latin America,Barcelona,16,17,0,0,1,Against Property,0,1,Robatori i robatori amb força en les coses,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,81.0,18,0,1993,5,2010,3,2010,6,6
1336,male,Latin America,Girona,16,16,0,0,1,Against Property,0,1,Robatori i robatori amb força en les coses,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,44.0,105,0,1994,1,2010,5,2010,7,10
1940,male,Latin America,Girona,16,16,0,0,1,Against Property,0,1,Robatori i robatori amb força en les coses,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,36.0,36,0,1993,5,2009,11,2009,12,2
1887,male,Latin America,Barcelona,17,18,0,0,2,Against Property,0,1,Robatori i robatori amb força en les coses,0.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,258.0,46,0,1992,5,2009,7,2010,4,5
4476,male,Latin America,Barcelona,16,16,0,0,1,Against Property,0,1,Robatori i robatori amb força en les coses,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,119.0,35,0,1993,10,2009,10,2010,2,3
77,male,Latin America,Barcelona,17,18,0,0,1,Against Property,0,1,Robatori i robatori amb força en les coses,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,362.0,1,0,1991,10,2009,1,2010,1,1
35,male,Latin America,Barcelona,17,18,0,0,1,Against Property,0,1,Robatori i robatori amb força en les coses,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,169.0,6,0,1991,12,2009,9,2010,3,3
1431,male,Latin America,Lleida,16,17,0,0,1,Against Property,0,1,Robatori i robatori amb força en les coses,0.0,1,Lleida,Prestacions en benefici de la comunitat,Community Service,<6 months,598.0,70,0,1992,6,2008,7,2010,3,5
1210,male,Spain,Girona,15,17,0,0,1,Against Property,0,1,Furt,0.0,1,Girona,Llibertat vigilada,Probation,6 months < 1 year,495.0,193,0,1992,10,2008,2,2009,7,1
769,male,Spain,Tarragona,14,16,0,0,1,Against Property,0,0,Furt,0.0,1,Tarragona,Llibertat vigilada,Probation,<6 months,544.0,150,0,1993,4,2008,4,2009,10,3
1467,female,Spain,Barcelona,17,19,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,734.0,210,0,1990,10,2008,3,2010,3,10
1153,male,Other,Girona,17,20,0,0,1,Against Property,0,1,Furt,0.0,1,Girona,Llibertat vigilada,Probation,>1 year,773.0,542,0,1990,3,2007,3,2009,4,10
1581,male,Spain,Girona,14,15,0,0,1,Against Property,0,1,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,123.0,75,0,1995,10,2010,6,2010,10,12
1597,male,Spain,Girona,14,14,0,0,1,Against Property,0,1,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,123.0,75,0,1996,5,2010,6,2010,10,12
1599,male,Spain,Girona,14,14,0,0,1,Against Property,0,1,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,121.0,77,0,1996,5,2010,6,2010,10,12
1629,male,Spain,Girona,15,15,0,0,1,Against Property,0,1,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,115.0,55,0,1995,5,2010,6,2010,10,11
1699,male,Spain,Barcelona,15,16,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,66.0,81,0,1993,11,2009,8,2009,11,1
1861,male,Spain,Barcelona,14,14,0,0,1,Against Property,0,1,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,103.0,10,0,1996,4,2010,8,2010,12,12
1942,male,Spain,Girona,14,15,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,74.0,28,0,1995,9,2010,9,2010,11,12
1101,male,Spain,Tarragona,14,15,0,0,1,Against Property,0,1,Furt,0.0,1,Tarragona,Mediació i reparació menors,MRM,<6 months,141.0,77,0,1994,12,2009,8,2010,1,3
345,male,Spain,Tarragona,15,15,0,0,1,Against Property,0,1,Furt,0.0,1,Tarragona,Mediació i reparació menors,MRM,<6 months,100.0,79,0,1994,6,2009,8,2009,11,2
1027,male,Spain,Lleida,15,15,0,0,3+,Against Property,0,1,Furt,0.0,3,Lleida,Mediació i reparació menors,MRM,<6 months,117.0,60,0,1995,3,2010,6,2010,10,12
1203,male,Spain,Lleida,14,15,0,0,1,Against Property,0,1,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,66.0,27,0,1995,12,2010,9,2010,12,12
1209,male,Spain,Lleida,15,15,0,0,1,Against Property,0,1,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,66.0,27,0,1995,2,2010,9,2010,12,12
3145,male,Spain,Barcelona,15,16,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,125.0,84,0,1993,10,2009,7,2009,11,2
3546,male,Spain,Barcelona,15,16,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,80.0,5,0,1994,8,2010,6,2010,9,9
3549,male,Spain,Barcelona,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,69.0,103,0,1994,7,2009,8,2009,11,2
775,male,Spain,Lleida,15,16,0,0,1,Against Property,0,1,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,84.0,54,0,1994,10,2010,6,2010,8,10
4073,male,Spain,Barcelona,14,14,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,126.0,33,0,1995,6,2009,9,2010,1,2
2927,male,Spain,Barcelona,15,16,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,131.0,0,0,1994,5,2010,2,2010,7,7
4057,male,Spain,Barcelona,14,16,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Permanència de cap de setmana en domicili,Other,<6 months,585.0,38,0,1993,11,2008,7,2010,3,4
4403,male,Spain,Barcelona,15,17,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Permanència de cap de setmana en domicili,Other,<6 months,496.0,0,0,1992,9,2008,9,2010,1,1
55,male,Spain,Lleida,15,16,0,0,1,Against Property,0,1,Furt,0.0,1,Lleida,Prestacions en benefici de la comunitat,Community Service,<6 months,182.0,118,0,1994,4,2009,11,2010,5,9
182,male,Spain,Girona,15,16,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Prestacions en benefici de la comunitat,Community Service,<6 months,371.0,10,0,1993,3,2009,1,2010,1,1
188,male,Spain,Girona,15,16,0,0,1,Against Property,0,1,Furt,0.0,1,Girona,Prestacions en benefici de la comunitat,Community Service,<6 months,400.0,55,0,1993,6,2008,10,2009,11,1
1718,male,Spain,Barcelona,14,15,0,0,3+,Against Property,0,1,Furt,0.0,3,Barcelona,Assessorament tècnic menors,ATM,<6 months,164.0,36,0,1995,3,2009,10,2010,4,5
1858,female,Spain,Girona,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,56.0,47,0,1994,7,2009,10,2009,12,1
1860,female,Spain,Girona,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,56.0,47,0,1994,6,2009,10,2009,12,1
1863,female,Spain,Girona,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,56.0,47,0,1994,8,2009,10,2009,12,1
1865,female,Spain,Girona,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,56.0,47,0,1994,4,2009,10,2009,12,1
1884,female,Spain,Girona,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,67.0,87,0,1994,5,2009,9,2009,12,2
2068,female,Spain,Girona,14,14,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,85.0,11,0,1996,4,2010,9,2010,12,12
41,female,Spain,Barcelona,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,102.0,38,0,1994,10,2009,12,2010,3,4
1186,female,Spain,Lleida,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,61.0,168,0,1994,8,2009,9,2009,11,5
3015,female,Spain,Barcelona,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,84.0,7,0,1994,8,2010,4,2010,6,7
3070,female,Spain,Barcelona,15,16,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,169.0,73,0,1994,11,2010,4,2010,10,12
3241,female,Spain,Barcelona,15,16,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,115.0,60,0,1994,10,2010,5,2010,9,11
461,female,Spain,Lleida,14,15,0,0,1,Against Property,0,1,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,6 months < 1 year,88.0,240,0,1994,10,2009,2,2009,5,1
2692,female,Spain,Barcelona,14,14,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,65.0,34,0,1995,7,2010,3,2010,6,7
1070,female,Spain,Barcelona,15,16,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,83.0,44,0,1994,2,2009,12,2010,3,4
303,female,Spain,Girona,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,45.0,3,0,1994,9,2010,1,2010,3,3
2150,female,Spain,Barcelona,15,15,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,88.0,28,0,1994,10,2010,2,2010,5,6
2154,female,Spain,Barcelona,14,15,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,97.0,0,0,1995,3,2010,2,2010,5,5
3580,female,Spain,Barcelona,15,15,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,82.0,3,0,1995,3,2010,6,2010,9,9
4561,female,Spain,Barcelona,15,18,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,6 months < 1 year,854.0,189,0,1992,7,2007,9,2010,1,8
4562,female,Spain,Tarragona,15,18,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,6 months < 1 year,803.0,215,0,1992,3,2007,9,2009,12,7
3644,male,Europe,Barcelona,15,15,0,0,2,Against Property,0,0,Furt,0.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,121.0,54,0,1995,2,2010,6,2010,10,12
157,male,Maghreb,Lleida,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,48.0,9,0,1994,12,2010,1,2010,3,3
1386,male,Maghreb,Lleida,15,16,0,0,1,Against Property,0,0,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,84.0,19,0,1994,1,2009,11,2010,1,2
3299,male,Maghreb,Barcelona,15,16,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,120.0,86,0,1994,7,2010,5,2010,9,11
137,male,Maghreb,Lleida,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,66.0,0,0,1994,7,2009,12,2010,2,2
937,male,Maghreb,Girona,15,15,0,0,2,Against Property,0,1,Furt,0.0,2,Girona,Assessorament tècnic menors,ATM,<6 months,50.0,7,0,1994,9,2010,4,2010,6,6
1493,male,Maghreb,Lleida,15,16,0,0,1,Against Property,0,0,Furt,0.0,1,Lleida,Prestacions en benefici de la comunitat,Community Service,<6 months,522.0,110,0,1993,8,2008,9,2010,3,6
835,female,Maghreb,Lleida,15,15,0,0,2,Against Property,0,0,Furt,0.0,2,Lleida,Mediació i reparació menors,MRM,<6 months,65.0,118,0,1995,1,2010,6,2010,8,12
1488,female,Maghreb,Lleida,15,17,0,0,1,Against Property,0,0,Furt,0.0,1,Lleida,Prestacions en benefici de la comunitat,Community Service,<6 months,543.0,114,0,1993,6,2008,9,2010,3,7
3331,male,Latin America,Barcelona,15,16,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,119.0,66,0,1994,6,2010,5,2010,9,11
2032,male,Latin America,Barcelona,14,15,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,66.0,139,0,1995,4,2010,2,2010,4,9
4364,male,Latin America,Barcelona,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,181.0,27,0,1994,5,2009,8,2010,2,3
1420,male,Other,Lleida,15,15,0,0,1,Against Property,0,0,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,73.0,43,0,1994,9,2009,11,2010,1,3
945,female,Other,Lleida,14,14,0,0,2,Against Property,0,0,Furt,0.0,2,Lleida,Mediació i reparació menors,MRM,<6 months,76.0,107,0,1996,6,2010,6,2010,8,12
1556,male,Spain,Girona,17,17,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,108.0,24,0,1993,5,2010,5,2010,9,9
1559,male,Spain,Girona,17,17,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,108.0,24,0,1993,4,2010,5,2010,9,9
1606,male,Spain,Girona,17,18,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,67.0,50,0,1992,8,2010,7,2010,9,10
1733,male,Spain,Girona,16,16,0,0,2,Against Property,0,1,Furt,0.0,2,Girona,Mediació i reparació menors,MRM,<6 months,57.0,15,0,1994,6,2010,7,2010,9,9
1757,male,Spain,Girona,17,18,0,0,1,Against Property,0,1,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,96.0,19,0,1992,11,2010,8,2010,11,11
1832,male,Spain,Girona,17,17,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Mediació i reparació menors,MRM,<6 months,93.0,21,0,1993,5,2010,8,2010,11,12
463,male,Spain,Tarragona,16,16,0,0,1,Against Property,0,1,Furt,0.0,1,Tarragona,Mediació i reparació menors,MRM,<6 months,66.0,11,0,1993,10,2010,3,2010,5,5
119,male,Spain,Lleida,17,17,0,0,1,Against Property,0,0,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,87.0,26,0,1992,9,2010,1,2010,3,4
349,male,Spain,Lleida,16,17,0,0,1,Against Property,0,0,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,159.0,159,0,1992,12,2009,10,2010,3,9
398,male,Spain,Lleida,17,18,0,0,1,Against Property,0,0,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,6 months < 1 year,55.0,221,0,1992,3,2010,2,2010,4,11
569,male,Spain,Barcelona,17,17,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,102.0,38,0,1992,8,2009,12,2010,3,4
671,male,Spain,Barcelona,17,17,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,68.0,81,0,1992,12,2009,12,2010,3,5
948,male,Spain,Barcelona,16,16,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,86.0,60,0,1993,7,2009,12,2010,3,5
1177,male,Spain,Barcelona,16,17,0,0,2,Against Property,0,0,Furt,0.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,127.0,53,0,1992,12,2009,11,2010,3,5
2118,male,Spain,Barcelona,16,16,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,78.0,18,0,1993,7,2010,2,2010,5,5
2712,male,Spain,Barcelona,16,17,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,65.0,112,0,1993,8,2010,3,2010,6,9
3256,male,Spain,Barcelona,17,18,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,108.0,72,0,1992,7,2010,6,2010,9,11
3293,male,Spain,Barcelona,16,16,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,149.0,36,0,1993,12,2010,4,2010,9,10
3857,male,Spain,Barcelona,16,17,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,112.0,110,0,1993,2,2009,8,2009,11,3
3889,male,Spain,Barcelona,17,18,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,79.0,48,0,1992,11,2010,8,2010,11,12
3891,male,Spain,Barcelona,17,18,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,80.0,47,0,1992,9,2010,8,2010,11,12
4022,male,Spain,Barcelona,17,17,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,46.0,129,0,1992,8,2009,10,2009,11,3
4461,male,Spain,Barcelona,16,17,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,68.0,132,0,1992,12,2009,11,2010,1,6
4462,male,Spain,Barcelona,17,18,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,68.0,132,0,1991,12,2009,11,2010,1,6
1382,male,Spain,Lleida,17,18,0,0,1,Against Property,0,0,Furt,0.0,1,Lleida,Mediació i reparació menors,MRM,6 months < 1 year,245.0,237,0,1992,2,2009,5,2010,1,9
4421,male,Spain,Barcelona,17,18,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,179.0,69,0,1992,5,2009,11,2010,5,7
655,male,Spain,Barcelona,17,18,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,154.0,66,0,1992,2,2009,11,2010,4,6
666,male,Spain,Tarragona,17,17,0,0,1,Against Property,0,1,Furt,0.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,81.0,0,0,1992,8,2010,4,2010,7,7
2429,male,Spain,Barcelona,17,17,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,78.0,25,0,1992,7,2010,3,2010,6,6
2431,male,Spain,Barcelona,17,17,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,86.0,17,0,1993,1,2010,3,2010,6,6
4023,male,Spain,Barcelona,17,18,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,134.0,24,0,1992,2,2009,10,2010,2,3
4189,male,Spain,Barcelona,17,17,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,62.0,17,0,1993,1,2010,10,2010,12,12
2591,male,Spain,Barcelona,17,18,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,69.0,29,0,1992,5,2010,3,2010,6,7
516,male,Spain,Tarragona,16,16,0,0,1,Against Property,0,0,Furt,0.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,55.0,14,0,1993,6,2010,3,2010,4,5
1550,male,Spain,Girona,16,17,0,0,1,Against Property,0,0,Furt,0.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,388.0,3,0,1992,12,2009,8,2010,9,9
998,male,Spain,Lleida,17,18,0,0,1,Against Property,0,1,Furt,0.0,1,Lleida,Assessorament tècnic menors,ATM,<6 months,111.0,9,0,1992,9,2010,6,2010,10,10
1004,male,Spain,Lleida,17,17,0,0,1,Against Property,0,1,Furt,0.0,1,Lleida,Assessorament tècnic menors,ATM,<6 months,108.0,13,0,1992,12,2010,6,2010,10,10
989,male,Spain,Tarragona,17,18,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,161.0,3,0,1992,9,2010,4,2010,9,9
3471,male,Spain,Barcelona,17,17,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,67.0,30,0,1993,3,2010,7,2010,9,10
3817,male,Spain,Barcelona,17,19,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Permanència de cap de setmana en domicili,Other,<6 months,626.0,77,0,1990,7,2008,5,2010,1,4
1441,male,Spain,Lleida,16,18,0,0,1,Against Property,0,1,Furt,0.0,1,Lleida,Prestacions en benefici de la comunitat,Community Service,<6 months,607.0,89,0,1992,5,2008,8,2010,4,7
284,male,Spain,Girona,17,18,0,0,1,Against Property,0,1,Furt,0.0,1,Girona,Prestacions en benefici de la comunitat,Community Service,<6 months,355.0,14,0,1991,12,2009,1,2010,1,1
1723,male,Spain,Girona,17,20,0,0,1,Against Property,0,1,Furt,0.0,1,Girona,Prestacions en benefici de la comunitat,Community Service,<6 months,890.0,75,0,1989,9,2007,9,2010,2,4
3409,male,Spain,Barcelona,17,20,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,932.0,146,0,1989,6,2007,5,2009,12,5
3541,male,Spain,Barcelona,17,20,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,6 months < 1 year,769.0,263,0,1990,1,2007,6,2009,7,4
2628,male,Spain,Barcelona,17,25,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,>1 year,549.0,2257,0,1985,7,2003,3,2004,9,12
1065,male,Spain,Tarragona,17,17,0,0,1,Against Property,0,0,Furt,0.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,98.0,13,0,1993,7,2010,7,2010,10,11
1539,male,Spain,Barcelona,17,17,0,0,1,Against Property,0,1,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,139.0,18,0,1992,9,2009,12,2010,5,6
1835,male,Spain,Barcelona,17,17,0,0,1,Against Property,0,0,Furt,0.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,63.0,87,1,1992,12,2010,1,2010,3,6
1141,male,Spain,Lleida,16,17,0,0,2,Against Property,0,0,Furt,0.0,2,Lleida,Assessorament tècnic menors,ATM,<6 months,212.0,0,0,1992,9,2009,6,2010,1,1
